,rec_id,date,ppe,qty
5174,rec304,2020-04-03 11:00:41+00:00,disinfectingWipes,20.0
5182,rec304,2020-04-03 11:00:41+00:00,gowns,100.0
5183,rec304,2020-04-03 11:00:41+00:00,nitrileGloves,200.0
5186,rec305,2020-04-03 11:01:04+00:00,respirators,25.0
5187,rec305,2020-04-03 11:01:04+00:00,faceShields,25.0
5188,rec305,2020-04-03 11:01:04+00:00,thermometers,3.0
5191,rec305,2020-04-03 11:01:04+00:00,disinfectingWipes,5.0
5194,rec305,2020-04-03 11:01:04+00:00,handmadeMasks,12.0
5199,rec305,2020-04-03 11:01:04+00:00,gowns,25.0
5200,rec305,2020-04-03 11:01:04+00:00,nitrileGloves,10.0
5203,rec306,2020-04-03 11:01:08+00:00,respirators,14.0
5204,rec306,2020-04-03 11:01:08+00:00,faceShields,5.0
5208,rec306,2020-04-03 11:01:08+00:00,disinfectingWipes,3.0
5211,rec306,2020-04-03 11:01:08+00:00,handmadeMasks,10.0
5216,rec306,2020-04-03 11:01:08+00:00,gowns,14.0
5217,rec306,2020-04-03 11:01:08+00:00,nitrileGloves,1000.0
5220,rec307,2020-04-03 11:02:00+00:00,respirators,500.0
5221,rec307,2020-04-03 11:02:00+00:00,faceShields,1000.0
5222,rec307,2020-04-03 11:02:00+00:00,thermometers,100.0
5224,rec307,2020-04-03 11:02:00+00:00,disposableBooties,2000.0
5225,rec307,2020-04-03 11:02:00+00:00,disinfectingWipes,1000.0
5230,rec307,2020-04-03 11:02:00+00:00,handSanitizer,800.0
5233,rec307,2020-04-03 11:02:00+00:00,gowns,10000.0
5234,rec307,2020-04-03 11:02:00+00:00,nitrileGloves,3000.0
5239,rec308,2020-04-03 11:02:09+00:00,thermometers,5.0
5242,rec308,2020-04-03 11:02:09+00:00,disinfectingWipes,100.0
5250,rec308,2020-04-03 11:02:09+00:00,gowns,100.0
5254,rec309,2020-04-03 11:02:16+00:00,respirators,1020.0
5255,rec309,2020-04-03 11:02:16+00:00,faceShields,350.0
5256,rec309,2020-04-03 11:02:16+00:00,thermometers,357.0
5259,rec309,2020-04-03 11:02:16+00:00,disinfectingWipes,357.0
5267,rec309,2020-04-03 11:02:16+00:00,gowns,1050.0
5268,rec309,2020-04-03 11:02:16+00:00,nitrileGloves,360.0
5271,rec310,2020-04-03 11:03:00+00:00,respirators,5000.0
5288,rec311,2020-04-03 11:04:00+00:00,respirators,3.0
5289,rec311,2020-04-03 11:04:00+00:00,faceShields,2.0
5301,rec311,2020-04-03 11:04:00+00:00,gowns,2.0
5302,rec311,2020-04-03 11:04:00+00:00,nitrileGloves,20.0
5305,rec312,2020-04-03 11:04:00+00:00,respirators,3.0
5306,rec312,2020-04-03 11:04:00+00:00,faceShields,2.0
5307,rec312,2020-04-03 11:04:00+00:00,thermometers,2.0
5310,rec312,2020-04-03 11:04:00+00:00,disinfectingWipes,2.0
5313,rec312,2020-04-03 11:04:00+00:00,handmadeMasks,4.0
5315,rec312,2020-04-03 11:04:00+00:00,handSanitizer,2.0
5318,rec312,2020-04-03 11:04:00+00:00,gowns,2.0
5319,rec312,2020-04-03 11:04:00+00:00,nitrileGloves,20.0
5322,rec313,2020-04-03 11:04:00+00:00,respirators,17000.0
5326,rec313,2020-04-03 11:04:00+00:00,disposableBooties,12000.0
5327,rec313,2020-04-03 11:04:00+00:00,disinfectingWipes,100.0
5332,rec313,2020-04-03 11:04:00+00:00,handSanitizer,150.0
5335,rec313,2020-04-03 11:04:00+00:00,gowns,12000.0
5336,rec313,2020-04-03 11:04:00+00:00,nitrileGloves,7500.0
5339,rec314,2020-04-03 11:05:16+00:00,respirators,75.0
5340,rec314,2020-04-03 11:05:16+00:00,faceShields,75.0
5343,rec314,2020-04-03 11:05:16+00:00,disposableBooties,75.0
5344,rec314,2020-04-03 11:05:16+00:00,disinfectingWipes,20.0
5347,rec314,2020-04-03 11:05:16+00:00,handmadeMasks,100.0
5352,rec314,2020-04-03 11:05:16+00:00,gowns,75.0
5357,rec315,2020-04-03 11:06:04+00:00,faceShields,100.0
5360,rec315,2020-04-03 11:06:04+00:00,disposableBooties,500.0
5368,rec315,2020-04-03 11:06:04+00:00,surgicalMasks,5000.0
5369,rec315,2020-04-03 11:06:04+00:00,gowns,1000.0
5373,rec316,2020-04-03 11:06:25+00:00,respirators,20.0
5374,rec316,2020-04-03 11:06:25+00:00,faceShields,10.0
5390,rec317,2020-04-03 11:07:27+00:00,respirators,30.0
5392,rec317,2020-04-03 11:07:27+00:00,thermometers,7.0
5394,rec317,2020-04-03 11:07:27+00:00,disposableBooties,40.0
5395,rec317,2020-04-03 11:07:27+00:00,disinfectingWipes,500.0
5403,rec317,2020-04-03 11:07:27+00:00,gowns,50.0
5404,rec317,2020-04-03 11:07:27+00:00,nitrileGloves,300.0
5407,rec318,2020-04-03 11:09:31+00:00,respirators,50.0
5408,rec318,2020-04-03 11:09:31+00:00,faceShields,10.0
5412,rec318,2020-04-03 11:09:31+00:00,disinfectingWipes,5.0
5420,rec318,2020-04-03 11:09:31+00:00,gowns,20.0
5424,rec319,2020-04-03 11:10:00+00:00,respirators,1000.0
5425,rec319,2020-04-03 11:10:00+00:00,faceShields,50.0
5426,rec319,2020-04-03 11:10:00+00:00,thermometers,25.0
5428,rec319,2020-04-03 11:10:00+00:00,disposableBooties,500.0
5429,rec319,2020-04-03 11:10:00+00:00,disinfectingWipes,50.0
5434,rec319,2020-04-03 11:10:00+00:00,handSanitizer,50.0
5437,rec319,2020-04-03 11:10:00+00:00,gowns,100.0
5438,rec319,2020-04-03 11:10:00+00:00,nitrileGloves,500.0
5453,rec320,2020-04-03 11:10:00+00:00,surgicalMasks,50.0
5454,rec320,2020-04-03 11:10:00+00:00,gowns,10.0
5468,rec321,2020-04-03 11:11:00+00:00,handSanitizer,1.0
5470,rec321,2020-04-03 11:11:00+00:00,surgicalMasks,100.0
5472,rec321,2020-04-03 11:11:00+00:00,nitrileGloves,100.0
5475,rec322,2020-04-03 11:12:00+00:00,respirators,60.0
5476,rec322,2020-04-03 11:12:00+00:00,faceShields,60.0
5477,rec322,2020-04-03 11:12:00+00:00,thermometers,8.0
5479,rec322,2020-04-03 11:12:00+00:00,disposableBooties,60.0
5480,rec322,2020-04-03 11:12:00+00:00,disinfectingWipes,8.0
5483,rec322,2020-04-03 11:12:00+00:00,handmadeMasks,60.0
5488,rec322,2020-04-03 11:12:00+00:00,gowns,60.0
5492,rec323,2020-04-03 11:13:00+00:00,respirators,25.0
5493,rec323,2020-04-03 11:13:00+00:00,faceShields,40.0
5496,rec323,2020-04-03 11:13:00+00:00,disposableBooties,50.0
5497,rec323,2020-04-03 11:13:00+00:00,disinfectingWipes,15.0
5500,rec323,2020-04-03 11:13:00+00:00,handmadeMasks,80.0
5502,rec323,2020-04-03 11:13:00+00:00,handSanitizer,80.0
5505,rec323,2020-04-03 11:13:00+00:00,gowns,150.0
5506,rec323,2020-04-03 11:13:00+00:00,nitrileGloves,50.0
5509,rec324,2020-04-03 11:13:00+00:00,respirators,40.0
5510,rec324,2020-04-03 11:13:00+00:00,faceShields,40.0
5511,rec324,2020-04-03 11:13:00+00:00,thermometers,20.0
5513,rec324,2020-04-03 11:13:00+00:00,disposableBooties,120.0
5526,rec325,2020-04-03 11:13:02+00:00,respirators,10000.0
5527,rec325,2020-04-03 11:13:02+00:00,faceShields,2000.0
5530,rec325,2020-04-03 11:13:02+00:00,disposableBooties,5000.0
5531,rec325,2020-04-03 11:13:02+00:00,disinfectingWipes,1000.0
5539,rec325,2020-04-03 11:13:02+00:00,gowns,10000.0
5540,rec325,2020-04-03 11:13:02+00:00,nitrileGloves,10000.0
5543,rec326,2020-04-03 11:14:00+00:00,respirators,50.0
5544,rec326,2020-04-03 11:14:00+00:00,faceShields,25.0
5545,rec326,2020-04-03 11:14:00+00:00,thermometers,5.0
5551,rec326,2020-04-03 11:14:00+00:00,handmadeMasks,20.0
5560,rec327,2020-04-03 11:14:00+00:00,respirators,315.0
5562,rec327,2020-04-03 11:14:00+00:00,thermometers,10.0
5564,rec327,2020-04-03 11:14:00+00:00,disposableBooties,500.0
5565,rec327,2020-04-03 11:14:00+00:00,disinfectingWipes,50.0
5568,rec327,2020-04-03 11:14:00+00:00,handmadeMasks,150.0
5570,rec327,2020-04-03 11:14:00+00:00,handSanitizer,75.0
5573,rec327,2020-04-03 11:14:00+00:00,gowns,300.0
5574,rec327,2020-04-03 11:14:00+00:00,nitrileGloves,500.0
5577,rec328,2020-04-03 11:15:00+00:00,respirators,500.0
5578,rec328,2020-04-03 11:15:00+00:00,faceShields,500.0
5582,rec328,2020-04-03 11:15:00+00:00,disinfectingWipes,500.0
5585,rec328,2020-04-03 11:15:00+00:00,handmadeMasks,400.0
5594,rec329,2020-04-03 11:16:00+00:00,respirators,504.0
5595,rec329,2020-04-03 11:16:00+00:00,faceShields,504.0
5596,rec329,2020-04-03 11:16:00+00:00,thermometers,10.0
5598,rec329,2020-04-03 11:16:00+00:00,disposableBooties,5000.0
5599,rec329,2020-04-03 11:16:00+00:00,disinfectingWipes,24.0
5604,rec329,2020-04-03 11:16:00+00:00,handSanitizer,500.0
5607,rec329,2020-04-03 11:16:00+00:00,gowns,30000.0
5611,rec330,2020-04-03 11:16:00+00:00,respirators,50.0
5612,rec330,2020-04-03 11:16:00+00:00,faceShields,100.0
5613,rec330,2020-04-03 11:16:00+00:00,thermometers,20.0
5616,rec330,2020-04-03 11:16:00+00:00,disinfectingWipes,10.0
5621,rec330,2020-04-03 11:16:00+00:00,handSanitizer,15.0
5624,rec330,2020-04-03 11:16:00+00:00,gowns,150.0
5628,rec331,2020-04-03 11:17:00+00:00,respirators,250.0
5629,rec331,2020-04-03 11:17:00+00:00,faceShields,50.0
5630,rec331,2020-04-03 11:17:00+00:00,thermometers,105.0
5632,rec331,2020-04-03 11:17:00+00:00,disposableBooties,100.0
5633,rec331,2020-04-03 11:17:00+00:00,disinfectingWipes,175.0
5638,rec331,2020-04-03 11:17:00+00:00,handSanitizer,175.0
5641,rec331,2020-04-03 11:17:00+00:00,gowns,500.0
5642,rec331,2020-04-03 11:17:00+00:00,nitrileGloves,2000.0
5645,rec332,2020-04-03 11:17:00+00:00,respirators,1000.0
5646,rec332,2020-04-03 11:17:00+00:00,faceShields,500.0
5650,rec332,2020-04-03 11:17:00+00:00,disinfectingWipes,14.0
5655,rec332,2020-04-03 11:17:00+00:00,handSanitizer,9.0
5658,rec332,2020-04-03 11:17:00+00:00,gowns,2100.0
5662,rec333,2020-04-03 11:17:00+00:00,respirators,921.0
5663,rec333,2020-04-03 11:17:00+00:00,faceShields,921.0
5664,rec333,2020-04-03 11:17:00+00:00,thermometers,20.0
5666,rec333,2020-04-03 11:17:00+00:00,disposableBooties,821.0
5667,rec333,2020-04-03 11:17:00+00:00,disinfectingWipes,1000.0
5672,rec333,2020-04-03 11:17:00+00:00,handSanitizer,900.0
5675,rec333,2020-04-03 11:17:00+00:00,gowns,921.0
5676,rec333,2020-04-03 11:17:00+00:00,nitrileGloves,1842.0
5680,rec334,2020-04-03 11:18:00+00:00,faceShields,400.0
5684,rec334,2020-04-03 11:18:00+00:00,disinfectingWipes,100.0
5704,rec335,2020-04-03 11:18:00+00:00,handmadeMasks,200.0
5709,rec335,2020-04-03 11:18:00+00:00,gowns,30.0
5713,rec336,2020-04-03 11:19:00+00:00,respirators,1000.0
5714,rec336,2020-04-03 11:19:00+00:00,faceShields,1000.0
5715,rec336,2020-04-03 11:19:00+00:00,thermometers,1000.0
5717,rec336,2020-04-03 11:19:00+00:00,disposableBooties,1000.0
5718,rec336,2020-04-03 11:19:00+00:00,disinfectingWipes,1000.0
5723,rec336,2020-04-03 11:19:00+00:00,handSanitizer,1000.0
5726,rec336,2020-04-03 11:19:00+00:00,gowns,1000.0
5727,rec336,2020-04-03 11:19:00+00:00,nitrileGloves,1000.0
5730,rec337,2020-04-03 11:19:00+00:00,respirators,150.0
5731,rec337,2020-04-03 11:19:00+00:00,faceShields,60.0
5734,rec337,2020-04-03 11:19:00+00:00,disposableBooties,100.0
5735,rec337,2020-04-03 11:19:00+00:00,disinfectingWipes,40.0
5740,rec337,2020-04-03 11:19:00+00:00,handSanitizer,25.0
5743,rec337,2020-04-03 11:19:00+00:00,gowns,150.0
5747,rec338,2020-04-03 11:21:00+00:00,respirators,150.0
5748,rec338,2020-04-03 11:21:00+00:00,faceShields,100.0
5760,rec338,2020-04-03 11:21:00+00:00,gowns,500.0
5766,rec339,2020-04-03 11:21:00+00:00,thermometers,10.0
5769,rec339,2020-04-03 11:21:00+00:00,disinfectingWipes,100.0
5772,rec339,2020-04-03 11:21:00+00:00,handmadeMasks,150.0
5774,rec339,2020-04-03 11:21:00+00:00,handSanitizer,100.0
5776,rec339,2020-04-03 11:21:00+00:00,surgicalMasks,100.0
5777,rec339,2020-04-03 11:21:00+00:00,gowns,100.0
5778,rec339,2020-04-03 11:21:00+00:00,nitrileGloves,100.0
5781,rec340,2020-04-03 11:23:00+00:00,respirators,50.0
5782,rec340,2020-04-03 11:23:00+00:00,faceShields,50.0
5783,rec340,2020-04-03 11:23:00+00:00,thermometers,2.0
5789,rec340,2020-04-03 11:23:00+00:00,handmadeMasks,25.0
5791,rec340,2020-04-03 11:23:00+00:00,handSanitizer,50.0
5794,rec340,2020-04-03 11:23:00+00:00,gowns,100.0
5795,rec340,2020-04-03 11:23:00+00:00,nitrileGloves,200.0
5798,rec341,2020-04-03 11:24:00+00:00,respirators,200.0
5799,rec341,2020-04-03 11:24:00+00:00,faceShields,100.0
5800,rec341,2020-04-03 11:24:00+00:00,thermometers,10.0
5803,rec341,2020-04-03 11:24:00+00:00,disinfectingWipes,50.0
5806,rec341,2020-04-03 11:24:00+00:00,handmadeMasks,100.0
5808,rec341,2020-04-03 11:24:00+00:00,handSanitizer,50.0
5811,rec341,2020-04-03 11:24:00+00:00,gowns,200.0
5812,rec341,2020-04-03 11:24:00+00:00,nitrileGloves,200.0
5823,rec342,2020-04-03 11:26:00+00:00,handmadeMasks,200.0
5827,rec342,2020-04-03 11:26:00+00:00,surgicalMasks,10000.0
5828,rec342,2020-04-03 11:26:00+00:00,gowns,2000.0
5832,rec343,2020-04-03 11:26:00+00:00,respirators,300.0
5833,rec343,2020-04-03 11:26:00+00:00,faceShields,300.0
5850,rec344,2020-04-03 11:26:34+00:00,faceShields,200.0
5854,rec344,2020-04-03 11:26:34+00:00,disinfectingWipes,50.0
5857,rec344,2020-04-03 11:26:34+00:00,handmadeMasks,100.0
5861,rec344,2020-04-03 11:26:34+00:00,surgicalMasks,500.0
5862,rec344,2020-04-03 11:26:34+00:00,gowns,200.0
5863,rec344,2020-04-03 11:26:34+00:00,nitrileGloves,1500.0
5866,rec345,2020-04-03 11:28:00+00:00,respirators,50.0
5867,rec345,2020-04-03 11:28:00+00:00,faceShields,20.0
5871,rec345,2020-04-03 11:28:00+00:00,disinfectingWipes,200.0
5874,rec345,2020-04-03 11:28:00+00:00,handmadeMasks,24.0
5876,rec345,2020-04-03 11:28:00+00:00,handSanitizer,10.0
5879,rec345,2020-04-03 11:28:00+00:00,gowns,50.0
5880,rec345,2020-04-03 11:28:00+00:00,nitrileGloves,300.0
5883,rec346,2020-04-03 11:28:00+00:00,respirators,500.0
5888,rec346,2020-04-03 11:28:00+00:00,disinfectingWipes,50.0
5891,rec346,2020-04-03 11:28:00+00:00,handmadeMasks,150.0
5893,rec346,2020-04-03 11:28:00+00:00,handSanitizer,50.0
5896,rec346,2020-04-03 11:28:00+00:00,gowns,100.0
5900,rec347,2020-04-03 11:28:21+00:00,respirators,75.0
5901,rec347,2020-04-03 11:28:21+00:00,faceShields,75.0
5904,rec347,2020-04-03 11:28:21+00:00,disposableBooties,75.0
5905,rec347,2020-04-03 11:28:21+00:00,disinfectingWipes,10.0
5908,rec347,2020-04-03 11:28:21+00:00,handmadeMasks,100.0
5913,rec347,2020-04-03 11:28:21+00:00,gowns,100.0
5918,rec348,2020-04-03 11:31:00+00:00,faceShields,20.0
5922,rec348,2020-04-03 11:31:00+00:00,disinfectingWipes,160.0
5927,rec348,2020-04-03 11:31:00+00:00,handSanitizer,4.0
5929,rec348,2020-04-03 11:31:00+00:00,surgicalMasks,30.0
5930,rec348,2020-04-03 11:31:00+00:00,gowns,20.0
5934,rec349,2020-04-03 11:31:00+00:00,respirators,100.0
5935,rec349,2020-04-03 11:31:00+00:00,faceShields,150.0
5936,rec349,2020-04-03 11:31:00+00:00,thermometers,10.0
5938,rec349,2020-04-03 11:31:00+00:00,disposableBooties,100.0
5939,rec349,2020-04-03 11:31:00+00:00,disinfectingWipes,50.0
5944,rec349,2020-04-03 11:31:00+00:00,handSanitizer,40.0
5947,rec349,2020-04-03 11:31:00+00:00,gowns,1000.0
5948,rec349,2020-04-03 11:31:00+00:00,nitrileGloves,1000.0
5951,rec350,2020-04-03 11:31:19+00:00,respirators,300.0
5952,rec350,2020-04-03 11:31:19+00:00,faceShields,300.0
5953,rec350,2020-04-03 11:31:19+00:00,thermometers,20.0
5955,rec350,2020-04-03 11:31:19+00:00,disposableBooties,300.0
5956,rec350,2020-04-03 11:31:19+00:00,disinfectingWipes,8.0
5959,rec350,2020-04-03 11:31:19+00:00,handmadeMasks,120.0
5964,rec350,2020-04-03 11:31:19+00:00,gowns,300.0
5965,rec350,2020-04-03 11:31:19+00:00,nitrileGloves,600.0
5968,rec351,2020-04-03 11:32:00+00:00,respirators,50.0
5969,rec351,2020-04-03 11:32:00+00:00,faceShields,50.0
5970,rec351,2020-04-03 11:32:00+00:00,thermometers,3.0
5972,rec351,2020-04-03 11:32:00+00:00,disposableBooties,50.0
5973,rec351,2020-04-03 11:32:00+00:00,disinfectingWipes,100.0
5976,rec351,2020-04-03 11:32:00+00:00,handmadeMasks,50.0
5978,rec351,2020-04-03 11:32:00+00:00,handSanitizer,25.0
5981,rec351,2020-04-03 11:32:00+00:00,gowns,50.0
5982,rec351,2020-04-03 11:32:00+00:00,nitrileGloves,50.0
5985,rec352,2020-04-03 11:32:24+00:00,respirators,200.0
5987,rec352,2020-04-03 11:32:24+00:00,thermometers,10.0
5990,rec352,2020-04-03 11:32:24+00:00,disinfectingWipes,50.0
5998,rec352,2020-04-03 11:32:24+00:00,gowns,40.0
5999,rec352,2020-04-03 11:32:24+00:00,nitrileGloves,3000.0
6006,rec353,2020-04-03 11:33:00+00:00,disposableBooties,100.0
6007,rec353,2020-04-03 11:33:00+00:00,disinfectingWipes,1200.0
6012,rec353,2020-04-03 11:33:00+00:00,handSanitizer,10.0
6015,rec353,2020-04-03 11:33:00+00:00,gowns,200.0
6016,rec353,2020-04-03 11:33:00+00:00,nitrileGloves,1000.0
6020,rec354,2020-04-03 11:33:00+00:00,faceShields,100.0
6024,rec354,2020-04-03 11:33:00+00:00,disinfectingWipes,10.0
6029,rec354,2020-04-03 11:33:00+00:00,handSanitizer,10.0
6031,rec354,2020-04-03 11:33:00+00:00,surgicalMasks,200.0
6032,rec354,2020-04-03 11:33:00+00:00,gowns,300.0
6036,rec355,2020-04-03 11:34:00+00:00,respirators,50.0
6037,rec355,2020-04-03 11:34:00+00:00,faceShields,50.0
6038,rec355,2020-04-03 11:34:00+00:00,thermometers,20.0
6040,rec355,2020-04-03 11:34:00+00:00,disposableBooties,50.0
6041,rec355,2020-04-03 11:34:00+00:00,disinfectingWipes,25.0
6044,rec355,2020-04-03 11:34:00+00:00,handmadeMasks,20.0
6046,rec355,2020-04-03 11:34:00+00:00,handSanitizer,50.0
6049,rec355,2020-04-03 11:34:00+00:00,gowns,100.0
6050,rec355,2020-04-03 11:34:00+00:00,nitrileGloves,200.0
6053,rec356,2020-04-03 11:34:00+00:00,respirators,10.0
6070,rec357,2020-04-03 11:35:00+00:00,respirators,12.0
6072,rec357,2020-04-03 11:35:00+00:00,thermometers,6.0
6075,rec357,2020-04-03 11:35:00+00:00,disinfectingWipes,840.0
6078,rec357,2020-04-03 11:35:00+00:00,handmadeMasks,150.0
6080,rec357,2020-04-03 11:35:00+00:00,handSanitizer,6.0
6083,rec357,2020-04-03 11:35:00+00:00,gowns,36.0
6087,rec358,2020-04-03 11:36:00+00:00,respirators,100.0
6088,rec358,2020-04-03 11:36:00+00:00,faceShields,50.0
6089,rec358,2020-04-03 11:36:00+00:00,thermometers,50.0
6091,rec358,2020-04-03 11:36:00+00:00,disposableBooties,50.0
6092,rec358,2020-04-03 11:36:00+00:00,disinfectingWipes,50.0
6095,rec358,2020-04-03 11:36:00+00:00,handmadeMasks,50.0
6097,rec358,2020-04-03 11:36:00+00:00,handSanitizer,50.0
6100,rec358,2020-04-03 11:36:00+00:00,gowns,50.0
6101,rec358,2020-04-03 11:36:00+00:00,nitrileGloves,15.0
6106,rec359,2020-04-03 11:36:00+00:00,thermometers,10.0
6121,rec360,2020-04-03 11:37:00+00:00,respirators,450.0
6122,rec360,2020-04-03 11:37:00+00:00,faceShields,100.0
6123,rec360,2020-04-03 11:37:00+00:00,thermometers,20.0
6125,rec360,2020-04-03 11:37:00+00:00,disposableBooties,500.0
6126,rec360,2020-04-03 11:37:00+00:00,disinfectingWipes,2000.0
6129,rec360,2020-04-03 11:37:00+00:00,handmadeMasks,200.0
6131,rec360,2020-04-03 11:37:00+00:00,handSanitizer,50.0
6134,rec360,2020-04-03 11:37:00+00:00,gowns,1000.0
6135,rec360,2020-04-03 11:37:00+00:00,nitrileGloves,4000.0
6138,rec361,2020-04-03 11:37:00+00:00,respirators,40.0
6139,rec361,2020-04-03 11:37:00+00:00,faceShields,40.0
6142,rec361,2020-04-03 11:37:00+00:00,disposableBooties,80.0
6143,rec361,2020-04-03 11:37:00+00:00,disinfectingWipes,10.0
6146,rec361,2020-04-03 11:37:00+00:00,handmadeMasks,50.0
6148,rec361,2020-04-03 11:37:00+00:00,handSanitizer,5.0
6151,rec361,2020-04-03 11:37:00+00:00,gowns,50.0
6152,rec361,2020-04-03 11:37:00+00:00,nitrileGloves,1000.0
6155,rec362,2020-04-03 11:37:42+00:00,respirators,10.0
6156,rec362,2020-04-03 11:37:42+00:00,faceShields,4.0
6163,rec362,2020-04-03 11:37:42+00:00,handmadeMasks,200.0
6173,rec363,2020-04-03 11:39:00+00:00,faceShields,150.0
6176,rec363,2020-04-03 11:39:00+00:00,disposableBooties,100.0
6177,rec363,2020-04-03 11:39:00+00:00,disinfectingWipes,25.0
6180,rec363,2020-04-03 11:39:00+00:00,handmadeMasks,50.0
6184,rec363,2020-04-03 11:39:00+00:00,surgicalMasks,500.0
6185,rec363,2020-04-03 11:39:00+00:00,gowns,250.0
6186,rec363,2020-04-03 11:39:00+00:00,nitrileGloves,500.0
6189,rec364,2020-04-03 11:40:26+00:00,respirators,300.0
6190,rec364,2020-04-03 11:40:26+00:00,faceShields,200.0
6191,rec364,2020-04-03 11:40:26+00:00,thermometers,50.0
6193,rec364,2020-04-03 11:40:26+00:00,disposableBooties,200.0
6194,rec364,2020-04-03 11:40:26+00:00,disinfectingWipes,1000.0
6202,rec364,2020-04-03 11:40:26+00:00,gowns,500.0
6203,rec364,2020-04-03 11:40:26+00:00,nitrileGloves,1000.0
6206,rec365,2020-04-03 11:41:00+00:00,respirators,60.0
6207,rec365,2020-04-03 11:41:00+00:00,faceShields,60.0
6219,rec365,2020-04-03 11:41:00+00:00,gowns,60.0
6223,rec366,2020-04-03 11:42:00+00:00,respirators,20.0
6224,rec366,2020-04-03 11:42:00+00:00,faceShields,10.0
6225,rec366,2020-04-03 11:42:00+00:00,thermometers,3.0
6240,rec367,2020-04-03 11:43:00+00:00,respirators,60.0
6244,rec367,2020-04-03 11:43:00+00:00,disposableBooties,60.0
6245,rec367,2020-04-03 11:43:00+00:00,disinfectingWipes,20.0
6250,rec367,2020-04-03 11:43:00+00:00,handSanitizer,20.0
6253,rec367,2020-04-03 11:43:00+00:00,gowns,60.0
6257,rec368,2020-04-03 11:43:00+00:00,respirators,50.0
6258,rec368,2020-04-03 11:43:00+00:00,faceShields,25.0
6270,rec368,2020-04-03 11:43:00+00:00,gowns,50.0
6274,rec369,2020-04-03 11:43:47+00:00,respirators,100.0
6275,rec369,2020-04-03 11:43:47+00:00,faceShields,20.0
6278,rec369,2020-04-03 11:43:47+00:00,disposableBooties,40.0
6279,rec369,2020-04-03 11:43:47+00:00,disinfectingWipes,5.0
6282,rec369,2020-04-03 11:43:47+00:00,handmadeMasks,40.0
6287,rec369,2020-04-03 11:43:47+00:00,gowns,50.0
6288,rec369,2020-04-03 11:43:47+00:00,nitrileGloves,500.0
6291,rec370,2020-04-03 11:44:07+00:00,respirators,100.0
6292,rec370,2020-04-03 11:44:07+00:00,faceShields,100.0
6293,rec370,2020-04-03 11:44:07+00:00,thermometers,300.0
6295,rec370,2020-04-03 11:44:07+00:00,disposableBooties,100.0
6296,rec370,2020-04-03 11:44:07+00:00,disinfectingWipes,200.0
6299,rec370,2020-04-03 11:44:07+00:00,handmadeMasks,250.0
6304,rec370,2020-04-03 11:44:07+00:00,gowns,200.0
6305,rec370,2020-04-03 11:44:07+00:00,nitrileGloves,200.0
6308,rec371,2020-04-03 11:44:16+00:00,respirators,50.0
6309,rec371,2020-04-03 11:44:16+00:00,faceShields,40.0
6320,rec371,2020-04-03 11:44:16+00:00,surgicalMasks,250.0
6321,rec371,2020-04-03 11:44:16+00:00,gowns,200.0
6325,rec372,2020-04-03 11:44:32+00:00,respirators,140.0
6326,rec372,2020-04-03 11:44:32+00:00,faceShields,140.0
6327,rec372,2020-04-03 11:44:32+00:00,thermometers,40.0
6330,rec372,2020-04-03 11:44:32+00:00,disinfectingWipes,1400.0
6338,rec372,2020-04-03 11:44:32+00:00,gowns,140.0
6339,rec372,2020-04-03 11:44:32+00:00,nitrileGloves,1400.0
6342,rec373,2020-04-03 11:45:00+00:00,respirators,50.0
6344,rec373,2020-04-03 11:45:00+00:00,thermometers,2.0
6347,rec373,2020-04-03 11:45:00+00:00,disinfectingWipes,7.0
6350,rec373,2020-04-03 11:45:00+00:00,handmadeMasks,15.0
6352,rec373,2020-04-03 11:45:00+00:00,handSanitizer,7.0
6356,rec373,2020-04-03 11:45:00+00:00,nitrileGloves,100.0
